Age,Education_Level,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Tenure_Stability_Ratio,Income_per_JobLevel,Satisfaction_Composite,Commute_Burden,Promotion_Stagnation_Flag,High_Overtime_Low_WLB,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Job_Role_Accountant,Job_Role_Auditor,Job_Role_Business Development,Job_Role_Content Strategist,Job_Role_Data Analyst,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_HR Manager,Job_Role_IT Manager,Job_Role_Logistics Coordinator,Job_Role_Marketing Executive,Job_Role_Marketing Manager,Job_Role_Operations Executive,Job_Role_Operations Manager,Job_Role_Quality Analyst,Job_Role_Recruiter,Job_Role_SEO Specialist,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Job_Role_System Administrator,Job_Role_Training Specialist,Employment_Type_Full-Time,Employment_Type_Part-Time,Business_Travel_Never,Business_Travel_Rarely,Attrition
35,1,12,5,14400,15.7,4,4,3,4,2,3,14,0,0,14,63,2,7,4,2,1,1,0.38461538461538464,3600.0,3.0,20.3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
37,1,4,0,6274,20.2,2,4,1,3,4,3,34,0,0,33,93,2,12,3,3,0,1,0.0,3137.0,2.75,42.3,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1
30,2,1,1,6692,13.6,2,3,3,1,2,3,24,0,0,12,24,1,2,2,6,0,0,0.5,3346.0,2.25,14.4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
35,1,3,0,9693,13.4,3,3,4,3,3,3,54,1,0,10,40,6,8,4,13,0,1,0.0,3231.0,3.25,14.0,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
36,1,3,1,5950,11.6,1,3,3,3,3,4,39,0,0,18,51,5,7,4,5,0,0,0.25,5950.0,3.25,23.1,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0
26,1,1,0,7532,14.9,2,4,4,4,5,2,45,0,1,3,11,2,5,3,7,0,0,0.0,3766.0,3.75,4.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
40,1,3,0,9041,15.3,3,3,3,5,3,4,75,1,1,11,43,6,9,3,7,0,1,0.0,3013.6666666666665,3.75,15.3,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
41,0,1,0,8104,17.5,2,4,3,4,2,3,46,0,0,15,57,8,11,3,8,0,0,0.0,4052.0,3.0,20.7,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
37,2,7,3,13505,11.3,3,2,1,4,2,3,23,0,1,16,41,4,4,3,3,0,1,0.375,4501.666666666667,2.5,20.1,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,1,1,7236,13.9,2,2,3,4,5,1,74,0,0,14,38,2,13,2,10,0,0,0.5,3618.0,3.25,17.8,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
39,3,11,7,16284,13.3,4,2,3,4,3,3,13,1,0,15,51,3,5,3,8,0,1,0.5833333333333334,4071.0,3.25,20.1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
41,0,2,1,7625,16.5,3,5,3,1,3,1,38,0,1,20,52,4,12,5,6,0,1,0.3333333333333333,2541.6666666666665,2.0,25.2,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
30,0,1,1,6727,8.7,3,1,5,3,2,3,24,0,1,6,24,3,5,2,7,0,1,0.5,2242.3333333333335,3.25,8.4,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
57,1,14,2,9960,16.9,4,4,4,4,4,3,57,0,1,8,14,5,6,3,3,0,1,0.13333333333333333,2490.0,3.75,9.4,1,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
36,3,10,5,16189,9.9,4,4,2,3,5,3,6,1,1,10,30,8,4,3,13,1,1,0.45454545454545453,4047.25,3.25,13.0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
28,2,9,2,11252,22.2,4,5,3,3,2,4,0,0,1,9,26,4,6,2,9,0,1,0.2,2813.0,3.0,11.6,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
31,1,4,4,11008,16.8,3,3,5,5,4,2,51,1,1,18,57,2,6,3,8,0,1,0.8,3669.3333333333335,4.0,23.7,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
34,2,1,0,8345,14.4,2,3,5,4,4,2,53,0,1,4,7,6,2,4,5,0,0,0.0,4172.5,3.75,4.7,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
40,1,2,0,9087,6.7,2,2,4,4,2,3,43,0,0,5,18,1,5,3,8,0,0,0.0,4543.5,3.25,6.8,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
32,1,6,3,8795,14.0,3,3,3,3,3,4,11,0,0,9,20,1,10,2,6,0,1,0.42857142857142855,2931.6666666666665,3.25,11.0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
30,2,7,6,8697,20.3,3,4,1,3,4,3,42,0,0,5,17,3,9,2,2,0,1,0.75,2899.0,2.75,6.7,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
38,1,20,0,13559,10.9,5,2,3,3,4,2,48,0,0,13,39,4,5,4,6,0,1,0.0,2711.8,3.0,16.9,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
31,0,12,2,8675,11.7,3,3,1,3,4,3,33,0,0,16,61,2,11,3,6,0,1,0.15384615384615385,2891.6666666666665,2.75,22.1,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
26,1,5,3,10769,15.8,3,3,1,1,4,4,29,0,0,8,29,3,6,3,5,0,1,0.5,3589.6666666666665,2.5,10.9,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
41,0,9,5,9379,15.0,4,3,2,3,5,1,16,1,1,10,17,2,8,2,4,0,1,0.5,2344.75,2.75,11.7,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
37,1,0,0,7545,17.2,1,4,2,5,4,4,65,0,1,16,59,2,4,2,5,0,0,0.0,7545.0,3.75,21.9,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
40,1,3,1,4648,12.9,1,3,3,2,2,5,30,1,0,14,56,2,14,3,9,0,0,0.25,4648.0,3.0,19.6,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
31,1,6,1,6525,12.2,2,3,4,5,3,1,70,1,0,5,13,7,5,4,8,0,1,0.14285714285714285,3262.5,3.25,6.3,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
40,1,5,3,11075,21.1,3,5,2,4,5,2,43,1,1,4,7,3,2,3,9,1,1,0.5,3691.6666666666665,3.25,4.7,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
38,1,2,1,8525,8.7,3,1,3,2,4,3,32,1,0,15,48,1,11,4,8,0,1,0.3333333333333333,2841.6666666666665,3.0,19.8,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
43,1,2,1,6989,10.7,1,4,3,3,3,4,50,0,0,27,100,7,7,4,9,0,1,0.3333333333333333,6989.0,3.25,37.0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
48,1,2,0,7561,19.7,2,3,3,3,5,4,23,0,0,29,137,7,5,4,2,0,1,0.0,3780.5,3.75,42.7,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
36,1,0,0,4909,11.7,1,4,5,4,4,3,62,0,1,12,40,3,3,3,3,0,0,0.0,4909.0,4.0,16.0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
18,1,0,0,4638,13.0,1,2,1,3,3,3,0,0,1,36,131,3,15,3,1,0,1,0.0,4638.0,2.5,49.1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
26,1,7,6,11809,14.0,4,2,2,3,2,1,58,0,1,13,42,3,3,4,7,0,1,0.75,2952.25,2.0,17.2,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
30,1,7,5,9910,12.8,3,4,4,3,3,3,58,1,0,15,36,6,2,3,8,1,1,0.625,3303.3333333333335,3.25,18.6,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
42,0,3,3,7385,13.1,3,1,4,4,5,3,26,0,0,9,29,8,17,1,4,0,1,0.75,2461.6666666666665,4.0,11.9,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
39,1,2,1,4062,17.7,1,4,2,2,2,1,35,0,0,22,74,1,7,3,5,0,0,0.3333333333333333,4062.0,1.75,29.4,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
22,2,4,4,9888,16.5,2,4,1,2,4,4,37,0,1,25,49,8,11,5,4,0,1,0.8,4944.0,2.75,29.9,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
29,1,6,6,6498,14.2,2,4,4,1,3,3,27,0,0,19,27,2,5,3,1,1,0,0.8571428571428571,3249.0,2.75,21.7,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
39,1,1,0,6830,20.1,2,3,5,1,3,4,20,0,0,8,29,2,16,2,9,0,0,0.0,3415.0,3.25,10.9,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
53,0,9,8,3669,13.8,2,3,5,5,2,1,59,0,1,4,12,2,7,4,10,0,0,0.8,1834.5,3.25,5.2,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
40,1,1,1,5092,10.7,1,2,5,3,4,3,26,0,0,7,23,6,5,4,6,0,0,0.5,5092.0,3.75,9.3,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
49,2,1,0,8304,19.0,2,3,2,3,3,4,52,0,0,10,24,4,6,4,4,0,0,0.0,4152.0,3.0,12.4,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
25,1,1,0,6653,13.9,2,3,1,3,3,3,50,0,1,13,39,6,6,3,2,0,0,0.0,3326.5,2.5,16.9,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
27,0,2,2,6021,10.0,2,2,3,4,1,2,20,0,0,3,10,5,10,3,2,0,1,0.6666666666666666,3010.5,2.5,4.0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
45,1,13,2,12536,9.3,5,2,4,3,3,3,46,1,1,11,34,9,6,4,4,0,1,0.14285714285714285,2507.2,3.25,14.4,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
49,2,2,2,4664,11.7,1,1,3,3,4,5,25,0,0,4,13,4,8,3,4,0,0,0.6666666666666666,4664.0,3.75,5.3,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
24,1,0,0,5474,13.6,1,3,4,3,4,1,64,0,1,15,44,6,3,4,6,0,1,0.0,5474.0,3.0,19.4,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0
48,0,1,0,9117,19.6,3,4,3,1,3,3,44,0,0,13,35,2,13,4,2,0,1,0.0,3039.0,2.5,16.5,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
41,1,1,0,3838,15.0,1,2,2,3,3,2,22,0,1,4,15,1,13,2,3,0,0,0.0,3838.0,2.5,5.5,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
46,1,9,1,11484,17.9,4,3,4,3,2,4,72,0,0,24,95,4,11,3,7,0,1,0.1,2871.0,3.25,33.5,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
40,1,14,14,11571,10.3,4,3,5,3,3,3,49,0,0,34,108,4,11,4,5,0,1,0.9333333333333333,2892.75,3.5,44.8,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
30,2,11,0,12960,17.4,4,5,4,2,4,4,35,1,0,14,62,6,4,4,13,1,1,0.0,3240.0,3.5,20.2,0,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
48,2,6,3,9448,16.0,3,2,4,3,5,1,36,0,1,24,93,2,9,4,2,0,1,0.42857142857142855,3149.3333333333335,3.25,33.3,1,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
40,2,2,2,7045,12.3,1,3,3,5,3,4,11,0,0,9,11,4,8,4,10,0,0,0.6666666666666666,7045.0,3.75,10.1,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1
45,2,4,4,11791,18.6,3,4,4,3,4,4,18,1,0,18,61,5,9,3,6,0,1,0.8,3930.3333333333335,3.75,24.1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
40,1,5,0,8878,15.3,2,3,1,3,3,4,32,1,1,13,33,5,6,3,9,0,0,0.0,4439.0,2.75,16.3,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
43,1,0,0,6010,14.8,2,4,4,1,5,3,35,0,1,16,39,5,11,4,6,0,0,0.0,3005.0,3.25,19.9,0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
52,1,2,1,4927,17.9,2,3,3,3,3,3,10,0,0,14,43,2,14,3,6,0,0,0.3333333333333333,2463.5,3.0,18.3,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
21,0,3,1,6392,9.9,2,3,4,2,2,3,0,0,1,21,63,4,6,1,2,0,0,0.25,3196.0,2.75,27.3,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
